[(17, 13), (15, 10), (8, 8), (25, 8), (3, 7), (9, 7), (10, 7), (18, 7), (26, 7), (1, 6), (12, 6), (19, 6), (23, 6), (24, 6), (27, 6), (4, 5), (5, 5), (6, 5), (7, 5), (14, 5), (16, 5), (20, 5), (21, 5), (22, 5), (29, 5), (0, 4), (2, 4), (11, 4), (13, 4), (28, 4)];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;1;;;
1;2;2;2;2;2;2;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;9;1;0.3;0.3
1;2;2;2;2;2;2;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;9;2;0.3;0.333333333
1;2;2;2;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;8;3;0.266666667;0.333333333
1;2;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;9;4;0.3;0.366666667
1;2;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;9;5;0.3;0.366666667
1;2;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;10;6;0.333333333;0.366666667
1;2;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;10;7;0.333333333;0.4
1;2;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;10;8;0.333333333;0.433333333
1;2;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;10;9;0.333333333;0.4
1;2;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;10;10;0.333333333;0.366666667
1;2;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;10;11;0.333333333;0.366666667
1;2;2;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;10;12;0.333333333;0.366666667
1;2;2;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;9;13;0.3;0.366666667
1;2;2;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;9;14;0.3;0.366666667
1;2;2;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;9;15;0.3;0.366666667
1;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;8;16;0.266666667;0.366666667
1;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;8;17;0.266666667;0.366666667
1;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;8;18;0.266666667;0.366666667
1;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;8;19;0.266666667;0.366666667
1;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;8;20;0.266666667;0.366666667
1;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;8;21;0.266666667;0.366666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;7;22;0.233333333;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;7;23;0.233333333;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;7;24;0.233333333;0.366666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;7;25;0.233333333;0.366666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;7;26;0.233333333;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;7;27;0.233333333;0.433333333
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;7;28;0.233333333;0.466666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;7;29;0.233333333;0.466666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;7;30;0.233333333;0.466666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;31;0.2;0.433333333
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;32;0.2;0.433333333
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;33;0.2;0.433333333
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;34;0.2;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;35;0.2;0.366666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;36;0.2;0.366666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;37;0.2;0.366666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;38;0.2;0.366666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;39;0.2;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;40;0.2;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;41;0.2;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;42;0.2;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;43;0.2;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;44;0.2;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;45;0.2;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;46;0.2;0.4
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;47;0.2;0.433333333
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;48;0.2;0.466666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;49;0.2;0.5
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;50;0.2;0.5
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;51;0.2;0.533333333
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;52;0.2;0.566666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;53;0.2;0.566666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;54;0.2;0.566666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;55;0.2;0.566666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;56;0.2;0.566666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;6;57;0.2;0.566666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;5;58;0.166666667;0.566666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;5;59;0.166666667;0.566666667
1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;5;60;0.166666667;0.6
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;4;61;0.133333333;0.566666667
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;4;62;0.133333333;0.566666667
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;4;63;0.133333333;0.566666667
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;64;0.1;0.566666667
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;65;0.1;0.6
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;66;0.1;0.6
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;67;0.1;0.633333333
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;68;0.1;0.666666667
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;69;0.1;0.666666667
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;70;0.1;0.666666667
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;71;0.066666667;0.666666667
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;72;0.066666667;0.7
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;73;0.066666667;0.733333333
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;74;0.066666667;0.733333333
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;75;0.066666667;0.733333333
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;76;0.066666667;0.733333333
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;77;0.066666667;0.733333333
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;78;0.066666667;0.733333333
1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;79;0.066666667;0.766666667
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;80;0.033333333;0.766666667
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;81;0.033333333;0.766666667
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;82;0.033333333;0.8
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;83;0.033333333;0.8
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;84;0.033333333;0.766666667
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;85;0.033333333;0.733333333
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;86;0.033333333;0.766666667
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;87;0.033333333;0.733333333
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;88;0.033333333;0.766666667
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;89;0.033333333;0.766666667
2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;90;0.033333333;0.766666667
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;91;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.833333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.733333333
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.766666667
